﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:6z1kLsntE7FuzKZHZWrXYN","instagram","DEAN","instagram","1","1","255728","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:02Z"
"spotify:track:4N5ZovZxC7udj5SEi05HXQ","Like it","Yoon Jong Shin","LISTEN 010 Like it","1","1","328362","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:03Z"
"spotify:track:3SfbB0Y3saMIQnNctxMVhj","I Miss You","SOYOU","Guardian (Original Television Soundtrack) Part 7","1","1","169448","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:04Z"
"spotify:track:3hm4axDodp2jFEDohQfXxV","It's You","Henry","당신이 잠든 사이에 Pt. 2 Original Television Soundtrack","1","1","231642","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:06Z"
"spotify:track:1D6lK8qADoErTTLkY4YBfM","Everytime","CHEN","Descendants Of The Sun (Original Television Soundtrack) Pt.2","1","1","189355","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:07Z"
"spotify:track:5Kh4U2f0W2Kz7zRilOMwth","Good old days","JANG DEOK CHEOL","Good old days","1","1","232391","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:08Z"
"spotify:track:27zrFrtUtWl2urlvjOn5xc","Say Yes","Loco, Punch","Moonlovers: Scarlet Heart Ryeo (Original Television Soundtrack), Pt 2","1","1","218897","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:12Z"
"spotify:track:6uXeXVyxeZOj7pkKZPY1qW","Can't Go","Ben","Because This is My First Life (Original Television Sound Track) Pt. 8","1","1","211999","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:14Z"
"spotify:track:2bICXpyhEG16g9sKHugKjL","비행운 Contrail","Moonmoon","Life Is Beauty Full","1","4","178823","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:18Z"
"spotify:track:3mmLyEhphJAaW7hyEXAD8l","Some","Bolbbalgan4","Red Diary Page.1","1","1","181373","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:19Z"
"spotify:track:5AkyvofVWUqds8x1HHgDU9","Me After You","Paul Kim","Me After You","1","1","280358","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:47:20Z"
