﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:03nIxgtD55Ar8LsXZzkXBt","Elm Street Loverboy","The Prize Fighter Inferno","Half Measures","1","1","275089","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:07Z"
"spotify:track:1FdU4oF88UOJwA9GYgognx","Diamond Eyes","Deftones","Diamond Eyes (Deluxe)","1","1","188266","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:09Z"
"spotify:track:12mF5rnbbT7jNqiBv8NBFt","My Friends Over You","New Found Glory","Sticks and Stones","1","2","220200","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:10Z"
"spotify:track:2DGFNAg4pTPLFKPeQRbGDZ","What It Is To Burn - New Version","Finch","What It Is To Burn","1","13","269026","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:12Z"
"spotify:track:6zKF4293k44ItKWJJgrhXv","My Curse","Killswitch Engage","As Daylight Dies (Special Edition)","1","5","244773","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:13Z"
"spotify:track:7bCLnj3P6GrHDBhSbNkxHB","Get Out","Circa Survive","Blue Sky Noise (Deluxe - Remastered)","1","2","184920","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:15Z"
"spotify:track:43CG5O08Tj6ODmSWQ9pfvF","War All The Time","Thursday","War All The Time","1","9","272400","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:18Z"
"spotify:track:4OSbctVD37ycS0H3rwRm72","Prayer Of The Refugee","Rise Against","The Sufferer & The Witness","1","6","199386","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:19Z"
"spotify:track:6hKnIY2Ssrmqw2TYXW0K5e","This Could Be Anywhere In The World","Alexisonfire","Crisis","1","2","243466","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:21Z"
"spotify:track:53wyUzJyVHXAQEgjAs8aFi","Deadbolt","Thrice","The Illusion of Safety","1","5","180026","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:22Z"
"spotify:track:4CilIy3dA3P9Tq2NFqKEOX","Car Underwater","Armor For Sleep","What To Do When You Are Dead","1","1","228706","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:25Z"
"spotify:track:003FTlCpBTM4eSqYSWPv4H","Swing, Swing","The All-American Rejects","The All-American Rejects","1","3","233266","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:27Z"
"spotify:track:3JOdLCIBzQYwHIvpN3isVf","Grand Theft Autumn / Where Is Your Boy","Fall Out Boy","Take This To Your Grave","1","3","191373","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:28Z"
"spotify:track:4N5BH1Fb7m7nee35EOoxB4","Belt","Say Anything","Is a Real Boy","1","1","299354","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:31Z"
"spotify:track:4WdopfTdSd0nCLropjhsgH","The Only Difference Between Martyrdom and Suicide Is Press Coverage","Panic! At The Disco","A Fever You Can't Sweat Out","1","2","176933","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:35Z"
"spotify:track:5sTVykpRs4eiZKn96bZogj","The Feel Good Drag","Anberlin","Never Take Friendship Personal","1","8","207360","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:37Z"
"spotify:track:3UKANPBT62yO4J381vCe9R","My Famed Disappearing Act","Thank You Scientist","Maps of Non-Existent Places","1","10","343905","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:40Z"
"spotify:track:0KYB3pkafQ4Fm9VtK8cIUH","Escape Artists Never Die","Funeral For A Friend","Casually Dressed & Deep In Conversation","1","5","318000","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:41Z"
"spotify:track:1IqKlSMBlwWF0kxY2fBstA","Ape Dos Mil","Glassjaw","Worship And Tribute (U.S. Version)","1","4","303093","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:44Z"
"spotify:track:1g5WP8pu6w2jEP0vAf5Lxk","I Want To Save You","Something Corporate","Leaving Through The Window","1","1","262266","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:45Z"
"spotify:track:1EotcFbWTbMCXeKFVEtX6Y","Vindicated","Dashboard Confessional","Dusk And Summer","1","11","201346","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:48Z"
"spotify:track:7hZ1JuwJm4hZsS8IHnKDt3","Note to Self","From First To Last","Dear Diary, My Teen Angst Has A Body Count","1","3","239880","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:50Z"
"spotify:track:6p4jnIWFWyLz0zUo2RD9iu","Baby, You Wouldn't Last A Minute On The Creek","Chiodos","All's Well That Ends Well","1","5","280866","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:52Z"
"spotify:track:2nUy0ifVE7UwtOK4rugFsP","The End of Heartache","Killswitch Engage","The End Of Heartache [Special Edition]","1","7","298106","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:54Z"
"spotify:track:4eRtGBzP92gjIMOtal2kNB","Short Stories With Tragic Endings","From Autumn To Ashes","Too Bad You're Beautiful","1","10","565973","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:55Z"
"spotify:track:2DKlIbXfdqc8uxgoDlr01l","Wayne Andrews, The Old Bee Keeper","The Prize Fighter Inferno","My Brother's Blood Machine","1","9","179533","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:39:57Z"
"spotify:track:3nviljxwgZPAb3VLgDPM3F","Hit Or Miss","New Found Glory","Nothing Gold Can Stay","1","1","195720","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:40:01Z"
"spotify:track:7N2DblLu8DuZ0seGYSg73v","The Future Freaks Me Out","Motion City Soundtrack","I Am The Movie","1","3","216666","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:40:02Z"
"spotify:track:5wQnmLuC1W7ATsArWACrgW","Welcome to the Black Parade","My Chemical Romance","The Black Parade","1","5","311106","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:40:04Z"
"spotify:track:5KHhsH8FqVs5CxyDeMOFAT","Bleeding Mascara","Atreyu","The Curse (Deluxe Edition)","1","2","146160","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:40:05Z"
