﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7iocNjLrxPHLl8njgRlv5U","Married Life","Michael Giacchino","Up","1","3","250573","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:21Z"
"spotify:track:1HH2QAXNrjZl7h1H2K7HPr","More Time","NEEDTOBREATHE","The Heat","1","7","264080","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:23Z"
"spotify:track:0iPGHWVM6qcTARzjk0eKxy","My Name Is Lincoln","Steve Jablonsky","The Island (Original Motion Picture Soundtrack)","1","14","221213","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:25Z"
"spotify:track:2kAwInoNljoVi4SsYCnFeo","Rue's Farewell","James Newton Howard","The Hunger Games: Original Motion Picture Score","1","13","299800","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:28Z"
"spotify:track:1DdyioI2yXhLwR1pn5Hczk","Main Title","Rachel Portman","Chocolat (Original Motion Picture Soundtrack)","1","2","187466","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:30Z"
"spotify:track:5S3EsaEM9kTLuE5rkGc1uh","The Fellowship (From "The Lord of the Rings: The Fellowship of the Ring")","The City of Prague Philharmonic Orchestra","100 Greatest Film Themes","6","5","352466","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:34Z"
"spotify:track:2LhA68Vm5k6lh0QenNFrDV","Glasgow Love Theme - From "Love Actually"","Craig Armstrong, The Royal Philharmonic Concert Orchestra/Paul Bateman, Paul Bateman","Greatest Film Classics","2","1","129826","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:36Z"
"spotify:track:7L4s0J81HpXmy2j0QQ64Ln","Main Titles from the HBO Miniseries Band of Brothers - Instrumental","Michael Kamen, London Metropolitan Orchestra","Band of Brothers - Original Motion Picture Soundtrack","1","1","144893","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:38Z"
"spotify:track:6QuCKdMsTW8ppnUiFmxJLF","Liz On Top Of The World - From "Pride & Prejudice" Soundtrack","Jean-Yves Thibaudet","Pride and Prejudice OST","1","9","82773","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:40Z"
"spotify:track:1UTOh9RtM997He2qpEeBKx","Merida's Home - From "Brave"/Score","Patrick Doyle","Brave","1","20","92306","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:44Z"
"spotify:track:0lEHnMNNYusZtbon9XyA2W","Pacific Rim (feat. Tom Morello)","Ramin Djawadi, Tom Morello","Pacific Rim (Soundtrack from Warner Bros. Pictures and Legendary Pictures)","1","1","295426","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:46Z"
"spotify:track:2YaGZvBfkQ4jiD5cMLIFQV","Same Mistake","James Blunt","All The Lost Souls","1","4","298186","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:48Z"
"spotify:track:5qWFRThiYrdNTFAkvGnlwc","End Title","Thomas Newman","The Shawshank Redemption","1","21","245506","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:51Z"
"spotify:track:47ZWr1Nb0PUgmKgyg5JkgO","River Flows In You - Original","Yiruma","First Love (Yiruma Piano Collection)","1","4","185527","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:53Z"
"spotify:track:1qUaoh5GvkRPYTdASkvf2b","Hit Me Up","Gia Farrell","Hit Me Up (94491-6)","1","1","195080","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:55Z"
"spotify:track:3e6It7U5sI9uNPjQN4CUip","HTTYD 3 | Sons & Daughters of Berk","William Maytook","HTTYD 3 | Fan​-​Made Soundtrack","1","2","166895","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:16:58Z"
"spotify:track:6J1YE3mpZzJ3CzZlvg80CG","Are You Ready (On Your Own)","Distant Cousins","Distant Cousins EP","1","1","207000","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:17:00Z"
"spotify:track:3UJmWWBnOPyMzsmXugVRPu","John And Savannah","Deborah Lurie","Dear John","1","1","115666","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:17:02Z"
"spotify:track:1lIcdDpGlc2mO2LYA0f5KM","The Fellowship Reunited - feat. Sir James Galway, Viggo Mortensen And Renée Fleming","Howard Shore","The Lord Of The Rings - The Return Of The King - The Complete Recordings (Limited Edition)","1","49","738080","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:17:04Z"
"spotify:track:5IWmdl33NNTLsKlLT6WSlh","First Class","Henry Jackman","X-MEN: FIRST CLASS","1","1","200226","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:17:08Z"
"spotify:track:2c7GZvjxc8MqBa7Fe9wyOW","How to Train Your Dragon Medley","Taryn Harbridge","How to Train Your Dragon Medley","1","1","209327","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T07:17:09Z"
