﻿Spotify URI,Track Name,Artist Name,Album Name,Disc Number,Track Number,Track Duration (ms),Added By,Added At
"spotify:track:7zFXmv6vqI4qOt4yGf3jYZ","Get You (feat. Kali Uchis)","Daniel Caesar, Kali Uchis","Freudian","1","1","278179","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:02:52Z"
"spotify:track:3DPFmwFtV5ElQaTniLOdgk","Hunnybee","Unknown Mortal Orchestra","Sex & Food","1","4","268333","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:02:53Z"
"spotify:track:56IszkEOG5lFShWevvEH3R","Whipped Cream","Ari Lennox","Shea Butter Baby","1","11","288531","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:02:54Z"
"spotify:track:7qFhAfUbytgPIVz4TYb3hT","Do U Wrong (feat. Syd)","Leven Kali, Syd","Leven Kali: Low Tide","1","7","280266","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:02:55Z"
"spotify:track:1k0X1YAP8J9hQ0lC93N71a","High","Little Dragon","Season High","1","2","256973","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:02:56Z"
"spotify:track:4riDfclV7kPDT9D58FpmHd","Some","Steve Lacy","Some","1","1","118393","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:02:59Z"
"spotify:track:2drEUEg0TYQR6dDEHkpuPE","Patience","Tame Impala","Patience","1","1","292267","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:01Z"
"spotify:track:59tpgfXjTc3QR7mWJj8Wln","jasmine (demo)","Jai Paul","jasmine (demo)","1","1","253611","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:02Z"
"spotify:track:4isFUxQUxqEGUbwnYIV1se","Droogs","NxWorries, Anderson .Paak, Knxwledge","Link Up & Suede","1","6","304906","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:03Z"
"spotify:track:7eqoqGkKwgOaWNNHx90uEZ","Nights","Frank Ocean","Blonde","1","9","307151","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:05Z"
"spotify:track:4LIIWJjlXMftVKMQWUrxKO","Human","Sevdaliza","Ison","1","10","192042","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:07Z"
"spotify:track:2hPNuVVSV1tqiD2uPlfehz","Come Over","The Internet","Hive Mind","1","3","321853","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:08Z"
"spotify:track:145xZcFMv1ccyKBgEMtV3y","Gladly","Tirzah","Devotion","1","3","221080","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:10Z"
"spotify:track:4R33D1MJAnb07J1x3AQgDG","In Time","FKA twigs","M3LL155X","1","3","272246","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:11Z"
"spotify:track:5UFtKaL5KBumqv4tpgdm0p","Laputa (Taylor McFerrin Remix feat. Anderson .Paak)","Hiatus Kaiyote, Taylor McFerrin","Recalibrations, Vol. 1","1","4","244240","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:13Z"
"spotify:track:71RPveF6c3dgG4tiljQw9K","Cherry","Chromatics","Cherry (Deluxe)","1","9","271952","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:15Z"
"spotify:track:6FBzhcfgGacfXF3AmtfEaX","C U Girl","Steve Lacy","C U Girl","1","1","129697","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:16Z"
"spotify:track:4QKjyMuYJ3f9JHxIq7FEBg","Forever's Gone","DRAMA","Gallows","1","2","227741","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:17Z"
"spotify:track:4Rdan5edd4P9FvBzv2meZD","I Want You Around","Snoh Aalegra","I Want You Around","1","1","213293","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:20Z"
"spotify:track:51rPRW8NjxZoWPPjnRGzHw","Tadow","Masego, FKJ","Lady Lady","1","13","301893","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:23Z"
"spotify:track:1EvFahLuLZ0vSVZo8YR3G9","Due West","Kelsey Lu","Blood","1","3","251240","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:24Z"
"spotify:track:1UYj8qTWjneZJDVjUMwMub","The Moment","Tame Impala","Currents","1","3","255413","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:25Z"
"spotify:track:3kqsetsOxWWCkE3UrbZCGV","Realla","TOKiMONSTA, Anderson .Paak","Desiderium","1","4","210448","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:28Z"
"spotify:track:6w9zex3lLDwzmvu12LDpJw","Whatever You Want","Sports","People Can't Stop Chillin","1","6","188173","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:30Z"
"spotify:track:62UQj5LkqTpNaXqpY4i0Io","Trouble","Omar Apollo","Friends","1","7","203213","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:31Z"
"spotify:track:7xAE36UUNgyDJDIM4yiucY","Be Your Girl (Kaytranada Edition)","Teedra Moses, KAYTRANADA","Be Your Girl (Kaytranada Edition)","1","1","268087","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:34Z"
"spotify:track:4V0x90QcMh4ZxwHzEWOdtK","Feel It All Around","Washed Out","Life of Leisure","1","4","192080","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:35Z"
"spotify:track:3yMQ2HIVpgZHKLLBCBJ52e","Fuck With Myself","BANKS","The Altar","1","2","175440","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:36Z"
"spotify:track:6gU9OKjOE7ghfEd55oRO57","The Weekend","SZA","Ctrl","1","6","272186","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:37Z"
"spotify:track:6JvfBzqZmSiEG5MjM7OcSY","Diddy Bop (feat. Cam O'bi & Raury)","Noname, Cam O'bi, Raury","Telefone","1","3","208000","spotify:user:w1ng7yyk1jrq73rojqcwsth3s","2019-06-01T08:03:40Z"
